NearestIntersectionLocation,crime_rate,rating,Latitude,Longitude
Laurel St / Whitley St,4.031824534996237e-05,Low,43.40218833999385,-80.35518713624627
Laurelwood Dr / Beaver Creek Rd,4.031824534996237e-05,Low,43.47223077717203,-80.57970547956364
Laurelwood Dr / Beaver Creek Rd,4.031824534996237e-05,Low,43.47230271520812,-80.57989726630021
Laurelwood Dr / Beaver Creek Rd,4.031824534996237e-05,Low,43.47209336725183,-80.5798051352492
Laurelwood Dr / Violet St,6.719707558327061e-05,Low,43.46969359584596,-80.59603260709989
Laurelwood Dr / Virginia Creeper St / Woolgrass Ave,2.6878830233308245e-05,Low,43.47159890954755,-80.6008590126216
Laurelwood Dr / Westmount Rd N,4.031824534996237e-05,Low,43.47649812419843,-80.56222606545694
Laurelwood Dr / White Cedar Ave,0.00014783356628319535,Low,43.47037756054177,-80.59952881420855
Laurelwood Dr / Wild Ginger Ave,0.00025534888721642833,Low,43.47079964038306,-80.59366883084886
Laurelwood Dr / Wild Iris Ave,1.3439415116654123e-05,Very Low,43.47215052729959,-80.60146249214995
Laurentian Dr / Radcliffe Dr,2.6878830233308245e-05,Low,43.41327621938137,-80.49204809126586
Laurentian Dr / Roseneath Cres,1.3439415116654123e-05,Very Low,43.416080368537955,-80.49327126062957
Laurentian Dr / Shea Cres,5.375766046661649e-05,Low,43.41831123746594,-80.49468184185204
Lauris Ave / Linnwood Ave,0.0002822277174497366,Low,43.36251047142407,-80.29692199451728
Lauris Ave / Willard Ave,1.3439415116654123e-05,Very Low,43.36635470094793,-80.29614809451449
Lavender Rd / McNichol Dr,0.00010751532093323298,Low,43.34283327632299,-80.27558791179145
Lavender Rd / McNichol Dr,0.00010751532093323298,Low,43.34344472485638,-80.27799193120481
Lavery Rd / Lawson Line,1.3439415116654123e-05,Very Low,43.5831055204752,-80.70050225040573
Lavery Rd / Line 86,0.00016127298139984947,Low,43.615874391378966,-80.67498491757053
Lawrence Ave / Paulander Dr,0.00033598537791635307,Low,43.44077249386891,-80.5130145862331
Lawrence Ave / Talbot St,0.00014783356628319535,Low,43.44287023068489,-80.51531589056982
Lawrence St / Margaret St / Westminster Dr N,0.00014783356628319535,Low,43.39845068111429,-80.35581675318491
Lawrence St / Middle St,5.375766046661649e-05,Low,43.398677617685294,-80.35275213287535
Lawrence St / Mildred St,1.3439415116654123e-05,Very Low,43.39837956125782,-80.35501827679481
Lawrence St / Nafziger Rd,1.3439415116654123e-05,Very Low,43.47467758578069,-80.76453081062888
Lawrence St / Zinkann Cres / Zoeger Crt,1.3439415116654123e-05,Very Low,43.47406249004483,-80.76910017874867
Lawson Line / Moser-Young Rd,1.3439415116654123e-05,Very Low,43.58078403736951,-80.67336914458662
Leaside Pl / Vermont St,1.3439415116654123e-05,Very Low,43.475799166574156,-80.50433010499911
Lee Ave / Lee Cir,1.3439415116654123e-05,Very Low,43.495909120984194,-80.50570957265919
Lee Ave / Lexington Rd,1.3439415116654123e-05,Very Low,43.49689781497507,-80.50676730452312
Lee Ave / Normandy Ave,1.3439415116654123e-05,Very Low,43.49865131807759,-80.50869214287283
Lee Ave / Whitmore Dr,1.3439415116654123e-05,Very Low,43.49778446916599,-80.50774962011359
Leighland Dr / Sandbrooke Crt / Wyecroft Blvd,1.3439415116654123e-05,Very Low,43.45895071184689,-80.57039315513144
Lemon Grass Cres / Lemon Grass St,5.375766046661649e-05,Low,43.437186010264334,-80.55576351915653
Lena Cres / Conestoga Blvd,0.0006450919255993979,Low,43.392195379980286,-80.31529387166472
Lena Cres / Conestoga Blvd,0.0006450919255993979,Low,43.39235601616759,-80.31508843212652
Lena Cres / Pamela Lane,0.00020159122674981184,Low,43.39194130352445,-80.31182556135565
Lena Cres / Pamela Lane,0.00020159122674981184,Low,43.39328785313796,-80.3127887861824
Lennox Cres / Medford St,1.3439415116654123e-05,Very Low,43.43841463922931,-80.54066867744365
Lerch Rd / Paisley Rd / Woolwich-Guelph Townline,2.6878830233308245e-05,Low,43.49252744336832,-80.32893360087209
Leslie Ave / Ronald Rd,1.3439415116654123e-05,Very Low,43.372854507676166,-80.33726748677212
Leslie Davis St / Henry Maracle St,4.031824534996237e-05,Low,43.27326260405626,-80.44487428425978
Lester Pl / Taylor Ave,0.00020159122674981184,Low,43.35411551753756,-80.29154194656655
Lester St / Seagram Dr,0.000551016019782819,Low,43.47092659554126,-80.53180541932086
Lewis Cres / Manor Dr,0.00010751532093323298,Low,43.42647409383304,-80.41787593257132
Lexington Cres / Woolwich St,2.6878830233308245e-05,Low,43.49906174728484,-80.48538725194051
Lexington Crt / Lexington Rd,4.031824534996237e-05,Low,43.488949550588714,-80.51822225654026
Lexington Rd / Malabar Dr,1.3439415116654123e-05,Very Low,43.50394589930383,-80.4969468099191
Lexington Rd / Meadowvale Rd,1.3439415116654123e-05,Very Low,43.500635203340394,-80.50129286943672
Lexington Rd / University Ave E,0.00010751532093323298,Low,43.504148366458246,-80.49641552636616
Liberty Ave / Stirling Ave N,1.3439415116654123e-05,Very Low,43.449172234425816,-80.46889132225049
Lichty Rd / Line 86 / Sideroad 17,8.063649069992474e-05,Low,43.63196665214926,-80.71494954859111
Lichty Rd / Perth Line,5.375766046661649e-05,Low,43.48174205643517,-80.8292724694754
Lichty Rd / Streicher Line,2.6878830233308245e-05,Low,43.52533338501185,-80.79835353604764
Lichty Rd / William Hastings Line,8.063649069992474e-05,Low,43.54683869738057,-80.78197020082862
Light Dr / McGill Cres,4.031824534996237e-05,Low,43.389300773692064,-80.2829339782287
Light Dr / McGill Cres,4.031824534996237e-05,Low,43.386959331872745,-80.28200857150809
Lighthouse Pl / Mooring Post Lane,1.3439415116654123e-05,Very Low,43.50941867801789,-80.50862623504754
Lilac St / Sydney St S,2.6878830233308245e-05,Low,43.43511868876342,-80.4757490985357
Lillian Dr / Mayfield Ave,0.00014783356628319535,Low,43.479368247797844,-80.49938107682104
Lilywood Dr / McNichol Dr,2.6878830233308245e-05,Low,43.34039212983275,-80.27534939038095
Limerick Rd / Knotty Pine Ave,6.719707558327061e-05,Low,43.39585350931228,-80.38161459570372
Limerick Rd / Rosebrugh Ave,2.6878830233308245e-05,Low,43.39239579070511,-80.38045964008737
Limpert Ave / Linda Dr,9.407590581657886e-05,Low,43.4383872224465,-80.31955360401817
Limpert Ave / Woodford Dr,1.3439415116654123e-05,Very Low,43.436806956522545,-80.3169176910579
Lin Dunn Lane / Manser Rd,2.6878830233308245e-05,Low,43.583916354621124,-80.72649109869344
Lincoln Ave / Main St,5.375766046661649e-05,Low,43.356311115393304,-80.3014403775155
Lincoln Ave / McNaughton St,0.00020159122674981184,Low,43.36022042391447,-80.30295950090098
Lincoln Ave / Oak St,0.00013439415116654123,Low,43.36186359823276,-80.30362637727048
Lincoln Ave / Pollock Ave,1.3439415116654123e-05,Very Low,43.35789436715985,-80.30205229761597
Lincoln Rd / Margaret Ave N,1.3439415116654123e-05,Very Low,43.47849684494965,-80.50830304764004
Lincoln Rd / Marshall St,2.6878830233308245e-05,Low,43.4762037186283,-80.50922479076822
Lincoln Rd / Mayfield Ave,1.3439415116654123e-05,Very Low,43.479515051867985,-80.50759199089096
Linda Dr / Milton Ave W,5.375766046661649e-05,Low,43.43935534631427,-80.3173771966563
Linda Dr / Scott Rd,5.375766046661649e-05,Low,43.438700685810154,-80.32050666418596
Linden Ave / Oak St,0.00020159122674981184,Low,43.44959327810711,-80.49847868911104
Linden Dr / Cliffside Crt,6.719707558327061e-05,Low,43.392182775800904,-80.38186931308984
Linden Dr / Duckworth Rd,0.0004838189441995484,Low,43.398148469039434,-80.38098826867372
Linden Dr / Knotty Pine Ave,5.375766046661649e-05,Low,43.395612906072614,-80.38382976672222
Linden Dr / Knotty Pine Ave,5.375766046661649e-05,Low,43.39551911199582,-80.38360848764498
Linden Dr / Limerick Lane,0.00018815181163315772,Low,43.3994969435205,-80.38358094363655
Linden Dr / Limerick Lane,0.00018815181163315772,Low,43.39795690326557,-80.38224449049204
Linden Dr / Mullholland Ave,0.0001747123965165036,Low,43.39692718462532,-80.38389032376585
Linden Dr / Plumridge Cres,0.00013439415116654123,Low,43.39366535866084,-80.38328865283835
Linden Dr / Plumridge Cres,0.00013439415116654123,Low,43.39479774630929,-80.38363696382041
Linden Dr / Preston Pky,0.0013439415116654123,Low,43.39815555349345,-80.3779608575803
Linden Dr / Preston Pky,0.0013439415116654123,Low,43.39929214307559,-80.37710294479115
Linden Dr / Rosebrugh Ave,0.0004972583593162025,Low,43.392010472663515,-80.38106843964836
Linden Dr / Rosebrugh Ave,0.0004972583593162025,Low,43.3918866467282,-80.38080836210953
Linden Dr / Rosebrugh Ave,0.0004972583593162025,Low,43.39206669568829,-80.38083259942277
Linden Dr / Weatherall Ave,2.6878830233308245e-05,Low,43.396217670326436,-80.38390369150653
Line 37 / Perth St / Wilmot-Easthope Rd,1.3439415116654123e-05,Very Low,43.387356476384056,-80.73685066861057
Line 47 / Lisbon Rd / Wilmot-Easthope Rd,1.3439415116654123e-05,Very Low,43.461658133275655,-80.78920517169095
Line 86 / Herrgott Rd / Yatton Sideroad,0.00020159122674981184,Low,43.59990902008419,-80.63486899460396
Line 86 / Oak St,6.719707558327061e-05,Low,43.59018027969068,-80.47425740506812
Line 86 / Powell Rd,1.3439415116654123e-05,Very Low,43.603868904952236,-80.64499491243046
Line 86 / Reid Woods Dr,9.407590581657886e-05,Low,43.601870009809,-80.60453794962426
Line 86 / Shantz Pl,0.0005644554348994732,Low,43.59939135396143,-80.63359200792378
Line 86 / Sideroad 16,0.00010751532093323298,Low,43.57407660877048,-80.39906410550188
Line 86 / Sloman Lane / Sideroad 19,5.375766046661649e-05,Low,43.607811918312684,-80.65495734655042
Line 86 / Weisenberg Rd,2.6878830233308245e-05,Low,43.581426276340316,-80.42200794810401
Line 86 / Wollis Rd,9.407590581657886e-05,Low,43.583892481773034,-80.44196108476693
Line 86 / Zuber Rd,4.031824534996237e-05,Low,43.58290607539939,-80.43444541456492
Lingard Rd / Sheldon Dr,6.719707558327061e-05,Low,43.409457083604416,-80.2883911442512
Lingard Rd / Thompson Dr,5.375766046661649e-05,Low,43.4073104163528,-80.28768190378362
Lingard Rd / Thompson Dr,5.375766046661649e-05,Low,43.4112158178888,-80.28896869938553
Lion's Crt / The Lion's Gate,1.3439415116654123e-05,Very Low,43.467654797348416,-80.5513825344826
Lisbon Pines Dr / Madeira Cres,0.0001209547360498871,Low,43.34794004298914,-80.28073754773139
Lisbon Pines Dr / Madeira Cres / Santa Maria Dr,4.031824534996237e-05,Low,43.34677106991834,-80.28085583590892
Lisbon Pines Dr / Slater St,4.031824534996237e-05,Low,43.34595924256527,-80.2805748571473
Lisbon Rd / Nafziger Rd,9.407590581657886e-05,Low,43.46396106444317,-80.76614405644153
Lisbon Rd / Nafziger Rd,9.407590581657886e-05,Low,43.46506998229336,-80.76622612268636
Listowel Rd / Line 86,6.719707558327061e-05,Low,43.58941874602108,-80.60834842082349
Listowel Rd / Steffler Rd,0.00014783356628319535,Low,43.58141859791495,-80.60892029894677
Listowel Rd / Three Bridges Rd,0.0001209547360498871,Low,43.5780506867114,-80.58337085657807
Livingston Blvd / Snyder's Rd W,1.3439415116654123e-05,Very Low,43.4032340452462,-80.67246227133712
Livingston Blvd / Wagler Ave,5.375766046661649e-05,Low,43.40596537003921,-80.66949522985196
Livingston Blvd / Wagler Ave,5.375766046661649e-05,Low,43.4054455069398,-80.6730822586601
Livingstone Cres / Newport Dr,8.063649069992474e-05,Low,43.40316584581564,-80.33681719140556
Livingstone Cres / Newport Dr,8.063649069992474e-05,Low,43.40340579995562,-80.33545855208602
Lobsinger Line / Martin Creek Rd,8.063649069992474e-05,Low,43.51712707026026,-80.57965497953828
Lobsinger Line / Mary St,6.719707558327061e-05,Low,43.522796664470874,-80.6484796483342
Lobsinger Line / Mary St,6.719707558327061e-05,Low,43.5203128568135,-80.61731625024852
Lobsinger Line / Moser-Young Rd,0.00010751532093323298,Low,43.525563054147774,-80.68249315909415
Lobsinger Line / Park St,4.031824534996237e-05,Low,43.52271903931325,-80.64753597159714
Lobsinger Line / Reitzel Pl,1.3439415116654123e-05,Very Low,43.516918544690206,-80.57722976449364
Locust St / Victoria St N,6.719707558327061e-05,Low,43.45946782578526,-80.47978855892197
Lodge St / Regina St N,0.0002956671325663907,Low,43.47408926451488,-80.52285503600869
Lodge St / Weber St N,0.00033598537791635307,Low,43.47585747386274,-80.51796855618717
Lombardy Crt / Overlea Dr,0.00014783356628319535,Low,43.43156162274352,-80.52195406084817
Lonelm Pl / Parkside Dr,0.00010751532093323298,Low,43.49125747084477,-80.54496975152851
Longfellow Dr / Mohawk Ave,1.3439415116654123e-05,Very Low,43.46510711451193,-80.54793753288496
Longfellow Dr / Shakespeare Dr / Shakespeare Pl,9.407590581657886e-05,Low,43.46589199783572,-80.55041491789557
Longfield Crt / Michael Cres,4.031824534996237e-05,Low,43.39547968896705,-80.3395215793922
Lonsdale Rd / Menno St,6.719707558327061e-05,Low,43.47321900329096,-80.39324124440087
Lookout Pt,1.3439415116654123e-05,Very Low,43.284895791626326,-80.39181059721346
Lorilee Cres / Westheights Dr,4.031824534996237e-05,Low,43.41883830948089,-80.53388694755185
Lorne Ave / Mausser Ave,6.719707558327061e-05,Low,43.43451161544511,-80.49311403022301
Lorne Cres / Seneca Dr,5.375766046661649e-05,Low,43.43668179573229,-80.49267317415628
Lorne Cres / Seneca Dr,5.375766046661649e-05,Low,43.43606634024153,-80.49439157817821
Lorne Cres / Stirling Ave S,6.719707558327061e-05,Low,43.43592838673846,-80.49216931240942
Lorraine Ave / Montcalm Dr,6.719707558327061e-05,Low,43.459591264522956,-80.44338785972576
Lorraine Ave / River Rd E,9.407590581657886e-05,Low,43.457240061171504,-80.44920332011218
Lorraine Ave / Wordsworth Pl,1.3439415116654123e-05,Very Low,43.46170420327069,-80.43785895457872
Lorraine Dr / Manser Rd,1.3439415116654123e-05,Very Low,43.57770575810042,-80.73146542708054
Lorraine Dr / Myers Rd,0.0003091065476830448,Low,43.341577363088206,-80.29767917875297
Lorraine Dr / Parker Dr,4.031824534996237e-05,Low,43.34289371917049,-80.29600738752761
Lorraine Dr / Sebas Crt,5.375766046661649e-05,Low,43.34216891527082,-80.29791163173678
Louisa St / Margaret Ave,4.031824534996237e-05,Low,43.459425333493684,-80.49092997156441
Louisa St / St Leger St,0.00010751532093323298,Low,43.460720061240316,-80.48762135773099
Louisa St / St Vincent St,1.3439415116654123e-05,Very Low,43.46172431400304,-80.48460160141437
Louisa St / Tannery St,4.031824534996237e-05,Low,43.40120162908691,-80.66433257828308
Louisa St / Waterloo St,2.6878830233308245e-05,Low,43.45645419810881,-80.49969266570291
Louisa St / Weber St W,0.00010751532093323298,Low,43.457766483323034,-80.49578176600674
Lourdes St / Melbourne Cres,2.6878830233308245e-05,Low,43.45675769195505,-80.53719266766376
Lourdes St / Roslin Ave S,2.6878830233308245e-05,Low,43.459570641725286,-80.53035896634889
Lourdes St / Westmount Rd S,0.0001209547360498871,Low,43.457558425420586,-80.53514082394967
Lowell St N / Lowell St S / Main St,0.00010751532093323298,Low,43.356409453850986,-80.29778470775756
Lowell St N / McNaughton St,5.375766046661649e-05,Low,43.36101684331172,-80.29962191968751
Lowell St N / Pollock Ave,0.00013439415116654123,Low,43.35873400857286,-80.29870568511015
Lower Canada Cres / Upper Canada Dr,1.3439415116654123e-05,Very Low,43.395449585213115,-80.43911732869299
Lower Mercer St / Upper Mercer St,4.031824534996237e-05,Low,43.445468512072225,-80.40585912944123
Lower Mercer St / Woolner Trail,5.375766046661649e-05,Low,43.44535024046696,-80.4027181675816
Lowrey Ave N / Pollock Ave,2.6878830233308245e-05,Low,43.35823690559802,-80.30107719002696
Lowrey Ave N / Pollock Ave,2.6878830233308245e-05,Low,43.358114497011655,-80.3010375862366
Lowrey Ave S / South St,5.375766046661649e-05,Low,43.352494682157996,-80.29875871158251
Lowther St N / William St,1.3439415116654123e-05,Very Low,43.39618840171499,-80.35397849733387
Lowther St S / Moore St,8.063649069992474e-05,Low,43.3918485632665,-80.3582078555699
Lowther St S / Parkway Dr,2.6878830233308245e-05,Low,43.38858733553203,-80.36141830688945
Lowther St S / Queenston Rd,6.719707558327061e-05,Low,43.393568240746504,-80.35654168978294
Lowther St S / Regent St,2.6878830233308245e-05,Low,43.387273118548485,-80.36115773326979
Lowther St S / Vine St,1.3439415116654123e-05,Very Low,43.39102158370114,-80.3590104207704
Loxleigh Lane / Galahad St / Lasby Lane,0.00010751532093323298,Low,43.49270436161419,-80.40085291880305
Loxleigh Lane / Galahad St / Lasby Lane,0.00010751532093323298,Low,43.494193562320035,-80.40488871558777
Loxleigh Lane / Greenhouse Rd,1.3439415116654123e-05,Very Low,43.493450433149334,-80.39865142483141
Lucan Ave / Roger St,2.6878830233308245e-05,Low,43.46094612757028,-80.51022277999672
Lucan Ave / Union St E,4.031824534996237e-05,Low,43.462781391879865,-80.51224765975977
Lucerne Ave / St Moritz Ave,4.031824534996237e-05,Low,43.452678428478094,-80.58236730813057
Lucerne Dr / Selkirk Dr,4.031824534996237e-05,Low,43.4185278266638,-80.48130752080509
Ludolph St / Huron Rd,4.031824534996237e-05,Low,43.38131974320951,-80.49407222309998
Ludolph St / Olivia St,2.6878830233308245e-05,Low,43.38485295876274,-80.49523384290326
Ludolph St / West Oak Trail,1.3439415116654123e-05,Very Low,43.38316611097972,-80.49467959452376
Lutz St / Wellington South,1.3439415116654123e-05,Very Low,43.358410651030674,-80.31145040579823
Lydia St / Pandora Ave N,1.3439415116654123e-05,Very Low,43.44917274096468,-80.47310675944522
Lydia St / Shettleston Dr,0.0002419094720997742,Low,43.40514802319339,-80.35171447109299
Lydia St / Speedsville Rd,9.407590581657886e-05,Low,43.405691595927536,-80.34774005355008
Lyndhurst Dr / Wedgewood Dr,1.3439415116654123e-05,Very Low,43.45193243037496,-80.45815024284771
Lynn Crt / Sandwell Crt,0.00013439415116654123,Low,43.44008642170646,-80.42421122470769
Lynnbrook Cres / Mount Anne Dr,0.00010751532093323298,Low,43.491723103092355,-80.5465850235374
Lynnbrook Cres / Mount Anne Dr,0.00010751532093323298,Low,43.492931668551776,-80.54886135961996
Lynnvalley Cres / Trelawney St,2.6878830233308245e-05,Low,43.43623681329225,-80.54003703377174
MANNHEIM RD,1.3439415116654123e-05,Very Low,43.384500781529525,-80.5433137647579
MORNINGSIDE DR,9.407590581657886e-05,Low,43.39045272403166,-80.39939346125082
MOWAT BLVD,1.3439415116654123e-05,Very Low,43.42038101066691,-80.50190288332684
MacGregor Cres / Northcrest Pl,2.6878830233308245e-05,Low,43.4815818143345,-80.51314984321762
MacGregor Cres / Villa Pl,1.3439415116654123e-05,Very Low,43.482983344556565,-80.5145319781414
Macatee Pl / Northview Heights Dr,1.3439415116654123e-05,Very Low,43.38831812118345,-80.30491943541526
Macdonald Pl / Stanley Dr,2.6878830233308245e-05,Low,43.451710184118795,-80.53323486074902
Macdonald St / Manley St,1.3439415116654123e-05,Very Low,43.287999564949345,-80.45206261557462
Machado St / Maitland St,8.063649069992474e-05,Low,43.38656066183058,-80.47909243936715
Machado St / Rochefort St,0.00013439415116654123,Low,43.384843099189965,-80.47828238794179
Mackay Cres / Weber St N,0.00013439415116654123,Low,43.47224985024356,-80.51497493103855
Macville Ave / Woolwich St,1.3439415116654123e-05,Very Low,43.48791741634559,-80.48220602978606
Madeleine St / Maitland St,2.6878830233308245e-05,Low,43.38641239320832,-80.48023587646058
Madeleine St / Rochefort St,2.6878830233308245e-05,Low,43.38439270886972,-80.47957492568145
Madison Ave N / Weber St E,0.0031045048919471027,Moderate,43.44870535046872,-80.48033124903701
Madison Ave S / Mill St,9.407590581657886e-05,Low,43.438923858761115,-80.48908506499546
Magor Dr / Winter Ave,2.6878830233308245e-05,Low,43.37623944249617,-80.31069731587628
Mahogany St / Prosperity Dr,4.031824534996237e-05,Low,43.409803457353014,-80.52723304881431
Main St / Chalmers St N / Chalmers St S,6.719707558327061e-05,Low,43.35619155994056,-80.29904196046837
Main St / Elgin St N / Elgin St S,0.00016127298139984947,Low,43.356625738830765,-80.29653163564463
Main St / Mill St,0.00020159122674981184,Low,43.35888732467357,-80.31306451708858
Main St / Mitchell St,2.6878830233308245e-05,Low,43.351724657307805,-80.53636279042486
Main St / Old Beverly Rd / Robinson Rd,0.00016127298139984947,Low,43.36011670662929,-80.25877142897993
Main St / Peck St,6.719707558327061e-05,Low,43.3566439641067,-80.30484191500369
Main St / Queen's Sq,0.00010751532093323298,Low,43.35895497752406,-80.31670017486037
Main St / Richards Ave,2.6878830233308245e-05,Low,43.356880780831716,-80.29501048847342
Main St / Robinson Rd,0.00016127298139984947,Low,43.361642883289605,-80.26508832124273
Main St / Saltzberry Path,2.6878830233308245e-05,Low,43.35117824710087,-80.53713157689178
Main St / Shade St,0.0003091065476830448,Low,43.358636362569605,-80.30957141763479
Main St / Spruce St,1.3439415116654123e-05,Very Low,43.3572186372203,-80.30832194463248
Main St / Stanley St,1.3439415116654123e-05,Very Low,43.285942957705224,-80.44652503797285
Main St / Wellington South / Wellington St,0.000981077303515751,Low,43.35885836401484,-80.31142244727724
Maitland St / Parkvale Dr,2.6878830233308245e-05,Low,43.38881503978778,-80.47700304630558
Maitland St / Rochefort St,0.00018815181163315772,Low,43.38601462291326,-80.47770482814197
Maitland St / Rochefort St,0.00018815181163315772,Low,43.38675038317129,-80.47823559158176
Maitland St / Tottenham St,4.031824534996237e-05,Low,43.3860748072639,-80.4821634879854
Major St / Wellington St N,9.407590581657886e-05,Low,43.46051646136239,-80.48458474833471
Malcolm St / Roseview Ave,0.00010751532093323298,Low,43.367688768419114,-80.31587421034423
Malcolm St / Water St N,9.407590581657886e-05,Low,43.367600377103045,-80.31662955291115
Malone St / Mitchell St,1.3439415116654123e-05,Very Low,43.282724967634486,-80.44802686765028
Manchester Rd / Monterey Rd,9.407590581657886e-05,Low,43.46335888606509,-80.45357550856642
Manchester Rd / Nottingham Ave,5.375766046661649e-05,Low,43.448246337004996,-80.45957492438417
Manchester Rd / Wedgewood Dr,0.00013439415116654123,Low,43.45175786515476,-80.45702920500361
Manitou Dr / Sasaga Dr,0.00021503064186646596,Low,43.40680884558731,-80.44864311115244
Manitou Dr / Wabanaki Dr,0.0003091065476830448,Low,43.408146144224766,-80.44882234309597
Manitou Dr / Webster Rd,0.0005644554348994732,Low,43.41652554916575,-80.45087232154539
Manley St / Northumberland St,4.031824534996237e-05,Low,43.28757091369038,-80.45269602593933
Mannheim Cres / Milne Dr,2.6878830233308245e-05,Low,43.40030668012777,-80.54595606248952
Mannheim Rd / Shadybrook St,8.063649069992474e-05,Low,43.39369026201443,-80.54411388918489
Mannheim Rd / Woodridge Dr,1.3439415116654123e-05,Very Low,43.39587204381212,-80.54481395044373
Manor Dr / Morrison Rd,1.3439415116654123e-05,Very Low,43.42659932141922,-80.41340832501037
Manor Ridge Cres / Chestnut Ridge,1.3439415116654123e-05,Very Low,43.51977481213716,-80.49215756580713
Manorbrook Crt / Southridge Dr,4.031824534996237e-05,Low,43.37658805485427,-80.4287408604969
Manorwood Crt / Old Abbey Rd,2.6878830233308245e-05,Low,43.502708777568714,-80.52069647559982
Manser Rd / Ament Line,0.0001209547360498871,Low,43.58149379637227,-80.72839335506815
Manser Rd / Line 86,0.0002956671325663907,Low,43.62387002783911,-80.69507307975738
Manser Rd / Perth Line,1.3439415116654123e-05,Very Low,43.473633979043356,-80.80934824913544
Manser Rd / Pine St,1.3439415116654123e-05,Very Low,43.57955883344365,-80.72995117228959
Manser Rd / Schummer Line,4.031824534996237e-05,Low,43.56020297131447,-80.74533202253862
Manser Rd / Streicher Line,6.719707558327061e-05,Low,43.517238648448675,-80.77840001016773
Manser Rd / William Hastings Line,0.00010751532093323298,Low,43.538902619914005,-80.76183704790184
Mansfield Circle / Equestrian Way,2.6878830233308245e-05,Low,43.42880324643673,-80.34202469888882
Mansion St / Pequegnat Ave,1.3439415116654123e-05,Very Low,43.45685505802022,-80.48078585936058
Maple Ave / Union St,0.0001209547360498871,Low,43.47179011158389,-80.48229256605586
Maple Bend Rd / Sawmill Rd,4.031824534996237e-05,Low,43.51625102659166,-80.4638388037636
Maple Bush Dr / Nottinghill Dr,4.031824534996237e-05,Low,43.35571455265246,-80.27916319174103
Maple Bush Dr / Wesley Blvd,4.031824534996237e-05,Low,43.35598150321722,-80.27752810635354
Maple Bush Dr / Wesley Blvd,4.031824534996237e-05,Low,43.35588539809263,-80.27730146345762
Maple Bush Dr / Wesley Blvd,4.031824534996237e-05,Low,43.35617437910695,-80.27625346313548
Maple Crt / State Crt,0.00014783356628319535,Low,43.476750764185034,-80.52716870521343
Maple Crt / University Ave W,8.063649069992474e-05,Low,43.475785020633055,-80.52602678802833
Maple Dr / Sylvan Dr,9.407590581657886e-05,Low,43.31583202125238,-80.32018402052701
Maple Dr / Sylvan Dr,9.407590581657886e-05,Low,43.31665502113909,-80.31999739829253
Maple Grove Rd,2.6878830233308245e-05,Low,43.43193673144098,-80.34256161254835
Maple Grove Rd / Boychuk Dr,0.0004300612837329319,Low,43.41335380551203,-80.38959055144423
Maple Grove Rd / Boychuk Dr,0.0004300612837329319,Low,43.41486598193707,-80.38859720456968
Maple Grove Rd / Cherry Blossom Rd,0.0034270508547468016,Moderate,43.417557344792165,-80.38771107722103
Maple Grove Rd / Cherry Blossom Rd,0.0034270508547468016,Moderate,43.41889234141814,-80.38576030277721
Maple Grove Rd / Cherry Blossom Rd,0.0034270508547468016,Moderate,43.4168203839814,-80.38722322962747
Maple Grove Rd / Cherry Blossom Rd,0.0034270508547468016,Moderate,43.417093367588706,-80.38792852954528
Maple Grove Rd / Compass Trail,0.00038974303838296956,Low,43.431134999024074,-80.34477916231319
Maple Grove Rd / Hespeler Rd / Fisher Mills Rd,0.00037630362326631544,Low,43.43348827515167,-80.32830259901523
Maple Grove Rd / Hespeler Rd / Fisher Mills Rd,0.00037630362326631544,Low,43.4350147306111,-80.32758933683802
Maple Grove Rd / Hespeler Rd / Fisher Mills Rd,0.00037630362326631544,Low,43.4354239868694,-80.33147775443754
Maple Grove Rd / Hespeler Rd / Fisher Mills Rd,0.00037630362326631544,Low,43.435458388568186,-80.32571705147743
Maple Grove Rd / Saltsman Dr,0.00016127298139984947,Low,43.42148190205316,-80.3839704446661
Maple Grove Rd / Speedsville Rd,0.0005778948500161273,Low,43.42891964454239,-80.35518297817801
Maple Grove Rd / Vondrau Dr,2.6878830233308245e-05,Low,43.42538583516219,-80.3736573835761
Maple Leaf St / Molesworth St,1.3439415116654123e-05,Very Low,43.47574307984047,-80.7627683443054
Maple Leaf St / Nafziger Rd,8.063649069992474e-05,Low,43.47586451835064,-80.76446390697646
Maple Manor Crt / Pioneer Tower Rd,2.6878830233308245e-05,Low,43.406341034682846,-80.4031755291918
Maple St / Park St,1.3439415116654123e-05,Very Low,43.526891584256006,-80.6468985080562
Maple St / Riverside Dr W,2.6878830233308245e-05,Low,43.602655507517326,-80.55804101422298
Maple St / Schofield St,1.3439415116654123e-05,Very Low,43.42694037471854,-80.31573170283986
Maple St / William St,4.031824534996237e-05,Low,43.60163199250904,-80.5587809294602
Maple St / Winston Blvd,8.063649069992474e-05,Low,43.42581518528468,-80.31777233360532
Maplecrest Dr / Townsend Dr,5.375766046661649e-05,Low,43.490752115937994,-80.40961608251379
Maplelawn Dr / Parkhaven Dr,2.6878830233308245e-05,Low,43.52892550482516,-80.55405003149792
Maplelawn Dr / Treeview Dr,8.063649069992474e-05,Low,43.529772465542656,-80.55391531489926
Maplewood Rd / Silverbirch Lane,2.6878830233308245e-05,Low,43.49878539953374,-80.656103837758
Maplewood Rd / Weimar Line,4.031824534996237e-05,Low,43.48650036953395,-80.65805913598675
